id	name	email	specilization	borough	address	zip
8a0ed60eba6edeb9e29e1c09f7444c92	Zhu-Ping Zhou	zhu-ping_zhou_11372@gmail.com	general practitioner	Cedarhurst	211-16 Union Turnpike	11372
aeffd62bdd3f0dd8d90bb52652e07d4d	Ming Zhu	ming_zhu_11368@gmail.com	surgeon	Queens	"9817 Queens Boulevard, LL2"	11368
70aaf82ecc4b0b134dfe554da0012aa9	Rabeena Fazal	rabeena_fazal_11101@gmail.com	general practitioner	Manhattan	"41-61 Kissena Boulevard, Suite 20"	11101
eabb093c142e3d6e365cbcffb7aa8091	Maria Duran-Soriano	maria_duran-soriano_10040@gmail.com	general practitioner	Jackson Heights	629W 185st	10040
9a3b644bc2e56cac9d7693a7c69769c5	Intazam Khan	intazam_khan_10457@gmail.com	toxicologists	Manhattan	170 W.233rd Street	10457
137b0593474a21a51abadf277c7133f6	Vikas Varma	vikas_varma_10467@gmail.com	gynecologist	Jackson Heights	2015 Grand Concourse	10467
8347fcdfd7af83b562feaa2e878e8f62	Geddis Abel-Bey	geddis_abel-bey_11411@gmail.com	hematologist	Jackson Heights	13620 38ave ste 6L	11411
95ed138472868f26e9b75526081db1e1	Marina Alayev	marina_alayev_10033@gmail.com	oncologist	Brooklyn	40 Montgomery St	10033
bea8be3e894a7183ec9e9e084606f8d2	Alexandra Altchek	alexandra_altchek_10028@gmail.com	gynecologist	Queens	160 East 32nd Street #102	10028
fc6f473f69e96d03c374843adc94b850	Frank Arbucci	frank_arbucci_11372@gmail.com	rheumatologist	Queens	13347 Sanford Ave	11372
35746014729179a74559343fb5af7436	Yehuda Bar-Zvi	yehuda_bar-zvi_11372@gmail.com	gastroenterologist	Bronx	"133-36 41st Road, Suite 1"	11372
da7c4ba8936235d46ad8ee9b37e41a8a	Jay Bassell	jay_bassell_11373@gmail.com	endocrinologist	Cedarhurst	131-24 Rockaway Blvd	11373
e2195762682b4678c0c3e90273012134	Smita Biswas	smita_biswas_10032@gmail.com	urologist	Queens	1627 Broadway	10032
3fde9e3aa2c0495245b86d483742c51c	Bina Chaudhari-Mody	bina_chaudhari-mody_11224@gmail.com	dermatologist	Cedarhurst	833 58th Street	11224
6b03b1fb6443065e00ed7c24b830656b	David Chiang	david_chiang_10021@gmail.com	general practitioner	Staten Island	18-12 College Point Blvd	10021
138a8700614ea9a7b52d0d32143f6706	Rabeya Chowdhury	rabeya_chowdhury_10458@gmail.com	allergologists	Brooklyn	2426 Eastchester Road	10458
78c998eee283c86ff7e40542b1a2a9b0	Rabeya Chowdhury	rabeya_chowdhury_11211@gmail.com	gynecologist	Staten Island	445 Park Avenue	11211
21737c92198076025b6a21877d84834f	Hajoon Chun	hajoon_chun_11364@gmail.com	toxicologists	Queens	86-04 117th. street	11364
330045d27e8021c37d07d56c2dfcab62	Abeer Dabbas	abeer_dabbas_10033@gmail.com	dermatologist	Cedarhurst	"104 Vermilyea Avenue, Suite B"	10033
5442a0ba418dbe16d8de94d656fdadc7	Rosa Gonzalez-Freire	rosa_gonzalez-freire_11226@gmail.com	gastroenterologist	Flushing	834 CONEY ISLAND AVENUE	11226
8b0d7c11a99c0aff487e63cdfcc6cfda	"Gary Guarnaccia, MD"	"gary_guarnaccia,_md_11374@gmail.com"	oncologist	Manhattan	25-92 steinway street	11374
0578edef29f71de5eb600d411233a596	Meenu Gupta	meenu_gupta_11209@gmail.com	psychologist	Queens	1262 Ocean Parkway	11209
b6a93ee20ce5aabdeaed941125a08185	Helen Hsieh	helen_hsieh_10312@gmail.com	pediatrician	Bronx	4335 Hylan Blvd	10312
e185bc0c6af35b523bd29f37ab4f34b2	Petr Itzhak	petr_itzhak_10453@gmail.com	toxicologists	Flushing	675 Nereid Avenue	10453
b3aa852234fda6dc9d12a7ec9254e6f8	Michelle Jacobs	michelle_jacobs_10453@gmail.com	infectiologist	Brooklyn	3071 Perry Avenue	10453
b153051e05ba47b262c8bcfdc901d186	Payman Jarrahy	payman_jarrahy_10044@gmail.com	cardiologist	Brooklyn	911 Park Avenue	10044
495c92c70fc4241a783570bec16132a3	Max Jean-Gilles	max_jean-gilles_10469@gmail.com	endocrinologist	Cedarhurst	3250 THIRD AVENUE	10469
7bad8d7c15eb2b6a4f916dc6cc2170b3	Ing-Yann Jeng	ing-yann_jeng_11220@gmail.com	toxicologists	Flushing	"730 58th Street, 1F"	11220
23cc681ae32ef800fafbb10efbf62974	Judith Jones	judith_jones_11374@gmail.com	hematologist	Bronx	25-92 steinway street	11374
8068948068c424c3f6b3579fcae5835d	Sarita Khatri	sarita_khatri_11213@gmail.com	psychologist	Cedarhurst	1153 58 Street	11213
5054603ccabe3f413bf7aab2681606c5	Anu Kothari	anu_kothari_11204@gmail.com	pulmonologist	Brooklyn	391 Eastern Parkway	11204
e6683389a3a8a84f7fa3fad0239a2e5d	Jean Langhans	jean_langhans_11432@gmail.com	diabetologists	New York	"97-77 Queens Blvd. Suite 900,"	11432
a99f48fce125a4acf384c5730255299c	Lomane Legros	lomane_legros_10010@gmail.com	diabetologists	Queens	464 West 145th Street	10010
2df97c72f0cfea1a4c43462576eaf4f2	Derek Liang	derek_liang_10462@gmail.com	toxicologists	Brooklyn	3010 Grand Concourse	10462
d7662900fbd36452bcd33621c9e8391e	Cherenfant Lucot	cherenfant_lucot_10024@gmail.com	cardiologist	New York	"99 University Place, 3Rd floor"	10024
a9078cf318a8b81779d9a5f689353455	George McMillan	george_mcmillan_10012@gmail.com	pulmonologist	Flushing	245 East 35th Street	10012
459a1b0283bbb330b96320d9066c7fcc	Angela Meikle	angela_meikle_10453@gmail.com	toxicologists	Cedarhurst	139-16 91st Avenue	10453
64789d3e741e464fbe17043b0ca5eb06	Helen Na-Chuang	helen_na-chuang_11205@gmail.com	allergologists	Flushing	-	11205
a51e426b4d811635549e6d4963d83602	Emeka E. Okeke	emeka_e._okeke_11223@gmail.com	ophthalmologist	Staten Island	43-12 43rd Street	11223
486b11f435ded8f1219710d5189ddaa6	Godwin Onyeike	godwin_onyeike_11355@gmail.com	oncologist	Manhattan	43-20A Roosevelt Avenue	11355
c7c520420076ffa08b8a1c33f4a3ff5a	Weimin Qu	weimin_qu_11219@gmail.com	diabetologists	Cedarhurst	540 East New York Avenue	11219
270c6a80333e0b939604b83c024b5c14	Samina Raghid	samina_raghid_11215@gmail.com	pulmonologist	Flushing	185 Canal St	11215
7d6dd0e0ed5eb79c42453dadd63b3df6	Devbala Ramanathan	devbala_ramanathan_10453@gmail.com	rheumatologist	Jackson Heights	139-16 91st Avenue	10453
4f1509c6e37d513fe938d32ec9d9371f	Devbala Ramanathan	devbala_ramanathan_11432@gmail.com	dermatologist	Staten Island	136-20 38th Ave	11432
a2a55b13408cdaee420a66a8b001ad25	Claudia Ravins	claudia_ravins_10462@gmail.com	pediatrician	Jackson Heights	3010 Grand Concourse	10462
1b89b8a1e03e0a74e32dd24be1a2491e	Rehana Sajjad	rehana_sajjad_11236@gmail.com	gastroenterologist	Cedarhurst	1135 eastern parkway	11236
37bf3f2edf15587b7b0b4a216f4f590c	Khalil Solaimanzadeh	khalil_solaimanzadeh_11354@gmail.com	urologist	Cedarhurst	"113-11 Jamaica Ave,"	11354
427c0fdd942aed8c98cce964f4d46a9e	Eman Soultan	eman_soultan_10031@gmail.com	oncologist	Flushing	111 West 110 Street	10031
8ab210491055e4e7493e59b896c987fc	Udele Taylor-Randall	udele_taylor-randall_10024@gmail.com	ophthalmologist	Staten Island	155 W. 19th St	10024
29bcfdf95d8591fbb68f81dd4490c16f	Michael Terrani	michael_terrani_11372@gmail.com	gastroenterologist	Jackson Heights	235-20 147th Avenue	11372
d2284ec975551ee0602698ea10629a45	Angela Todd	angela_todd_11435@gmail.com	diabetologists	Queens	87 08 Justice Avenue	11435
c53dedabdd269622e1eff16283a13752	Laurence Turnier-Antione	laurence_turnier-antione_11203@gmail.com	toxicologists	New York	450 Clarkson Ave	11203
3f2b9f4ab957641e9224facd33a6d020	Kendy Verpile	kendy_verpile_10032@gmail.com	ophthalmologist	Manhattan	1627 Broadway	10032
a5019f717f57c6a5a7100fa3d171ec19	Lorraine Williams	lorraine_williams_11435@gmail.com	nephrologist	Manhattan	234-32 Merrick Blvd.	11435
1b4fd0ab8d40819306aedf50e65479b8	Zili He	zili_he_11375@gmail.com	endocrinologist	Cedarhurst	86-02 MUSKET STREET	11375
d494d737b2ac198a25710a60705716a0	Daniel Izon	daniel_izon_11217@gmail.com	toxicologists	Queens	12102 Hillside Avenue	11217
b1ef9be57e51b90c11d49a44745a1c16	Alan Katz	alan_katz_10011@gmail.com	rheumatologist	Bronx	102-11 Roosevelt Avenue	10011
ff3eedb4ef259dcb45410477196bcdb5	Vincent Yeung	vincent_yeung_10028@gmail.com	diabetologists	Brooklyn	"380 2nd Avenue, Suite 1002"	10028
26e9108e422ce068f68a66f738104706	Karen Allison	karen_allison_10458@gmail.com	oncologist	Cedarhurst	2426 Eastchester Road	10458
e811952f0f1a3a5b55e4b26d22e17052	Ted Du	ted_du_11211@gmail.com	cardiologist	Brooklyn	445 Park Avenue	11211
6e5e496487893064cf86c7374772b5e0	Zia Ahmed	zia_ahmed_10013@gmail.com	surgeon	New York	"3410-18 Broadway, 2nd floor"	10013
91cf3e6d6a0ff19949e165c25695d847	Bahram Alyeshmerni	bahram_alyeshmerni_10013@gmail.com	allergologists	Queens	33 WEST 125TH STREET	10013
81c114f402fe9d4dcad1e16629524604	Israel Aviles	israel_aviles_10013@gmail.com	diabetologists	Manhattan	"3410-18 Broadway, 2nd floor"	10013
dbdf88f5bc31fc3c365cb8c0e039b96b	RICHARD BELLI	richard_belli_10044@gmail.com	cardiologist	Jackson Heights	911 Park Avenue	10044
228f036133ab8c97c8cfa1ad93688f42	Jeffrey Belmon	jeffrey_belmon_11374@gmail.com	pulmonologist	Manhattan	9542 Roosevelt Avenue	11374
b1d2a57fe0b25dee9fc82bd435821c1f	Avi Bitton	avi_bitton_11210@gmail.com	diabetologists	Bronx	"1335 Linden Blvd, Suite 117"	11210
1b547314d107e46e05f143e85a913463	Ira Casson	ira_casson_10021@gmail.com	gastroenterologist	Queens	121A West 20th Street	10021
e546fe3170de25a3f471b4a05652fbdb	Wilson Chau	wilson_chau_10030@gmail.com	toxicologists	Brooklyn	600 West 150th Street	10030
3708eae8077217f3d1bd5cd6f138f732	Thomas Chen	thomas_chen_11418@gmail.com	pediatrician	Queens	8656 105th Street	11418
3fa5dc125a58f68c083be12c8493d92f	Jeffrey Chess	jeffrey_chess_11418@gmail.com	ophthalmologist	Flushing	1497 Richmond Road	11418
e8fda70a21a5647283a973c566585489	Rilee Chowlera	rilee_chowlera_11210@gmail.com	diabetologists	Bronx	217 Ovington Avenue	11210
f72a22814dd2c4557d132e16df64b3c7	Beppy Edasery	beppy_edasery_11236@gmail.com	toxicologists	New York	2742 brighton 8th street	11236
ffb36c51b48176eeb8b10cc09cb0fb3b	Olga Falkowski	olga_falkowski_10022@gmail.com	toxicologists	Manhattan	158 East 84th St	10022
2f0edbc6910954cbe4ea337a4bfc1d2b	Joseph Grossman	joseph_grossman_10040@gmail.com	general practitioner	New York	470 Lenox Avenue Suite 1E	10040
8c92b5aa4d50896ee740cc9d18405dde	Mary X. Hu	mary_x._hu_11372@gmail.com	pediatrician	Queens	142-03 60th Ave	11372
d125a78dc14a5a090165d9236f46a2f5	Melville Hughes	melville_hughes_10013@gmail.com	ophthalmologist	Staten Island	338 E 30th St	10013
30c51ecf3dc8838d74ad4a02162845b3	Haiyan Lu	haiyan_lu_11212@gmail.com	gynecologist	Staten Island	3016 Glenwood Rd	11212
69bbd60aeb2c80c60f7fca03db0adbbb	Andrew Maran	andrew_maran_11211@gmail.com	oncologist	New York	445 Park Avenue	11211
5fb4f636fed62e8b6041f0fcf2226a39	Kevin Myers	kevin_myers_10451@gmail.com	allergologists	Manhattan	2960 Grand Concourse L1	10451
61271668e36af758fdc60fb9750076ce	Dilruba Nabi	dilruba_nabi_10021@gmail.com	surgeon	Jackson Heights	"8 Chatham Square, Suite 800"	10021
a466a7eef3a48396368d47c65adba230	Ramakrishnayya Pattumudi	ramakrishnayya_pattumudi_10016@gmail.com	dermatologist	Brooklyn	39 East Broadway Suite 307	10016
37e9e23865bfdceffb0427bbf14811b4	Lawrence Rosman	lawrence_rosman_11375@gmail.com	diabetologists	New York	136-40 39th Avenue	11375
8ac3ec3e71964c5f27cccd7fa1b5fb26	David Steiner	david_steiner_11373@gmail.com	nephrologist	Staten Island	131-24 Rockaway Blvd	11373
6919a33726d3fe81bf3bda3a5b4a0ae0	Yong S. Tak	yong_s._tak_11418@gmail.com	allergologists	New York	3907 Prince St	11418
2ee7391edbd308cb0e2f85386a48efc4	Jingling Tang	jingling_tang_10312@gmail.com	pediatrician	Staten Island	4335 Hylan Blvd	10312
fe9e76556b5ec369add03a76677c5d2f	Laura Victor	laura_victor_11372@gmail.com	nephrologist	Jackson Heights	70-17 37 Avenue	11372
a4d91194ff7157b52e6b55c2ba60fa91	Brett Wu	brett_wu_11203@gmail.com	gynecologist	Flushing	8701A Shore Road	11203
d92f560a765e6155702acde07f9a6047	Dahua Zhou	dahua_zhou_11418@gmail.com	hematologist	Queens	64-15 Fresh Pond Rd	11418
490641f302fb860f26ae4233128145b6	Edwin Chan	edwin_chan_11220@gmail.com	ophthalmologist	Manhattan	"730 58th Street, 1F"	11220
11c4c92ec3cad14b3111edac8ee7c1f1	Antonia Subletas Mayol	antonia_subletas_mayol_11422@gmail.com	toxicologists	Brooklyn	64-12 Fresh Pond Rd	11422
9cf5807f082669f5d15afc787dc9662f	Chhaya Chakrabarti	chhaya_chakrabarti_11356@gmail.com	psychologist	New York	209-22 Hillside Avenue	11356
f674103d0877276f1b3c35e02e19578c	Eloisa Acosta	eloisa_acosta_11356@gmail.com	oncologist	Staten Island	"8330 Vietor Avenue, Suite P-1"	11356
9b62aefa0bc9d893662ab71fdf72736b	Zia Ahmed	zia_ahmed_11210@gmail.com	nephrologist	New York	443 Linden Blvd	11210
392a2f5031fa3b825c1f6eb569cd629d	Shaheen Ahmed	shaheen_ahmed_11238@gmail.com	hematologist	Manhattan	60 Plaza St E # E	11238
ac7b2eba19cd2b3b9fb5787b9281603d	Nayaz Ahmed	nayaz_ahmed_11691@gmail.com	allergologists	Jackson Heights	25-52 STEINWAY STREET	11691
0bf4da136a94b61da6e7fe56444ba24d	Nayaz Ahmed	nayaz_ahmed_11355@gmail.com	dermatologist	Queens	87-46 168th Street	11355
4129e8ce9a15961dd6599529f5228723	Qurrath Ain	qurrath_ain_11203@gmail.com	surgeon	Flushing	121-02 Hillside Avenue	11203
c50cd196f8541d7845c2bf6d553adbe0	Adedokun Akinyooye	adedokun_akinyooye_11215@gmail.com	hematologist	Brooklyn	185 Canal St	11215
62cc539d9cd6219f2b8b58dd60019f4f	Magalie Alfred	magalie_alfred_10468@gmail.com	pediatrician	Manhattan	444 Willis Avenue	10468
10f552759cd26e3ba0c298a322240593	Catherine Alikor Mpi	catherine_alikor_mpi_10461@gmail.com	nephrologist	Flushing	3134 E. Tremont Ave	10461
e48e47ae3427670f0ea89468f6e7328f	Francisco Alonso	francisco_alonso_11379@gmail.com	oncologist	New York	59-17 Junction Blvd	11379
b1b959963231308e4a1e161cacc2fbf9	Erica Amianda	erica_amianda_10305@gmail.com	hematologist	Flushing	305 Seguine Ave Ste. 1	10305
85c798355c8b10437de27fa0337ae9b3	Nicasio Arana	nicasio_arana_11204@gmail.com	gastroenterologist	Queens	"839 58th Street, 2nd Floor"	11204
9dbfbf5da74d1f336dbdcf32e2438972	Nicasio Arana	nicasio_arana_10028@gmail.com	cardiologist	Manhattan	58 E. 116th St	10028
36fcaec025ea22fe4ac32f3ce78c57f6	Maritza Archbold	maritza_archbold_10457@gmail.com	allergologists	New York	1250 Shakespeare Avenue	10457
aaff485b5954c585890700a8de7103a5	Richard Arias	richard_arias_11217@gmail.com	allergologists	Brooklyn	12102 Hillside Avenue	11217
ed5fd95d2fb10efd093e9b59399981e6	Thangamuthu Arumugam	thangamuthu_arumugam_10011@gmail.com	pulmonologist	Staten Island	115 Central Park West	10011
ce95a31446f474b688bf7bcbbf35fd85	Toni Aspinall-Daley	toni_aspinall-daley_11213@gmail.com	ophthalmologist	Queens	1153 58 Street	11213
dbf1450254f091ce721fdf04f267b304	Daniela Atanassova-Lineva	daniela_atanassova-lineva_10467@gmail.com	urologist	Manhattan	2847 Webster Avenue	10467
faff8c18ab1d9cc9688464543950ed1f	Elizabeth Avaricio	elizabeth_avaricio_11210@gmail.com	psychologist	Manhattan	217 Ovington Avenue	11210
b30d969c54205828a6dd07d2ea472eb2	Shabana Azam	shabana_azam_10003@gmail.com	gynecologist	Brooklyn	2-12 Sickles Street	10003
f4b1354db41f4c07fb33c5305c1fc3bd	Jean-Robert Boursiquot	jean-robert_boursiquot_11419@gmail.com	urologist	Brooklyn	114-06 Queens Blvd	11419
48af9a8d8f82989150731af46e5f784a	Jean-Robert Boursiquot	jean-robert_boursiquot_11357@gmail.com	nephrologist	New York	"98-11 Queens Blvd, # 1E"	11357
1eb24f6b59bae10c7e8397925093e5ab	Ma Jesusa Christina Calagos	ma_jesusa_christina_calagos_11218@gmail.com	dermatologist	New York	450 clarkson Ave	11218
245f4a5465147df80ed393541e8db974	Ibrahim Carvan	ibrahim_carvan_11209@gmail.com	toxicologists	Brooklyn	1262 Ocean Parkway	11209
04a93c21ac23a8f68e7556f247f9d9c8	Ruben Cerri	ruben_cerri_10457@gmail.com	nephrologist	Queens	1561 Westchester Avenue	10457
015a27184025afbe74ef414f3ac6c82f	Yuderqui Checo	yuderqui_checo_10031@gmail.com	rheumatologist	Manhattan	128 Fort Washington Ave	10031
b2d9980912988afce5a081dcbaec792c	Yuderqui Checo	yuderqui_checo_10453@gmail.com	allergologists	Cedarhurst	375 East Fordham Road	10453
befccbc511134cb08769bef567f9a707	Helen Cheung	helen_cheung_11205@gmail.com	gynecologist	Cedarhurst	-	11205
515f183938d16c1ca3445c5b156858c2	Nancy L. Chiang	nancy_l._chiang_11220@gmail.com	psychologist	Jackson Heights	"99 Moore Street, 1A"	11220
ea40c83b4c6cb15a124e34fda3c31e2a	Jih- Ling Chiang	jih-_ling_chiang_11211@gmail.com	gastroenterologist	Jackson Heights	5 Avenue I	11211
45476c94aceb9fb8666570535264e796	Maksudul Chowdhury	maksudul_chowdhury_11355@gmail.com	cardiologist	Manhattan	18 Eastwood Blvd	11355
f6d86db126cb8ac94466d4b6d92d6195	Damaris Collado	damaris_collado_10003@gmail.com	hematologist	Flushing	155 West 19th St	10003
8bac7ddaeba5d8d68c0c08ee52b43121	Letha Daniel	letha_daniel_11224@gmail.com	endocrinologist	Bronx	520 Neptune avenue	11224
d13d6d634754bf77955a1c28372752a7	Brena M. Desai	brena_m._desai_10013@gmail.com	ophthalmologist	New York	"3410-18 Broadway, 2nd floor"	10013
224e70f2d16347c2d75b919bd6f45c3c	YUMEI DING	yumei_ding_11354@gmail.com	surgeon	Flushing	37-57 91st Street	11354
8dcc607a923f7f7ebec53636029c91c3	Mridula Dogra	mridula_dogra_11230@gmail.com	pulmonologist	Manhattan	585 Knickerbocker Avenue	11230
95fbd63edf258608f1669ec0f1b7ef77	Jacqueline Dumornay	jacqueline_dumornay_10128@gmail.com	rheumatologist	Manhattan	247 3rd Ave	10128
36ce725c7c462015c5bb16eef900decd	Marie-Paule Dupiton	marie-paule_dupiton_10453@gmail.com	cardiologist	Flushing	1931 Williamsbridge Road	10453
7acfffa1601209cf660bdf588b49cdbc	Olga Echeverria	olga_echeverria_11368@gmail.com	gastroenterologist	Jackson Heights	29-22 30th Avenue	11368
092c377ce1840e2e37afd2cf13b8a2c9	Ingrid Felix-Peralta	ingrid_felix-peralta_10032@gmail.com	allergologists	Jackson Heights	1627 Broadway	10032
c01f70eb2cc293b0528028ffa267518e	Edgar Flores-Castillo	edgar_flores-castillo_11385@gmail.com	dermatologist	Queens	870 centaal ave	11385
b7e75ab96b232c7cf78897c630ef3517	Hector Florimon	hector_florimon_11219@gmail.com	pediatrician	Cedarhurst	"763 56th Street , 1st floor"	11219
539132720a90d060af6b0f09c3a4bce2	Hector Florimon	hector_florimon_10030@gmail.com	rheumatologist	Jackson Heights	600 West 150th Street	10030
4718a72b6bcc3d07be0a97ed71476f0c	Costas Frousios	costas_frousios_11355@gmail.com	ophthalmologist	Brooklyn	41-61 Kissena Blvd.	11355
f5a22623c085151d05c29de35389d545	Melissa Furman	melissa_furman_11423@gmail.com	oncologist	Brooklyn	"36-09 Main Street, Suite 8C"	11423
97713fda5ab97509edbb77c9cde42d2b	JYOTI GANDHI	jyoti_gandhi_11372@gmail.com	dermatologist	Cedarhurst	40-35 95th Street	11372
84d47d8f9815abfc28fa9229f507ff53	Florence Golamco	florence_golamco_11206@gmail.com	general practitioner	Staten Island	741 New Lots Avenue	11206
6736f350b5956763803f664b70251f74	Maya Golbraykh	maya_golbraykh_11372@gmail.com	infectiologist	Queens	11216 Jamaica Ave	11372
4b98261a71ae3a3e585711627f72f015	Steven J. Goldstein	steven_j._goldstein_11377@gmail.com	surgeon	New York	"410 Lakeville Road, Suite 202"	11377
a2bf179584dc41494101241571b10cb6	Violeta Gomez	violeta_gomez_11373@gmail.com	oncologist	Brooklyn	410 Lakeville Road	11373
c006cf238de83d4115975a69fbeda3d7	Violeta Gomez	violeta_gomez_11205@gmail.com	endocrinologist	Flushing	821 57th Street	11205
0aee2ddce0b40af3e9e84893e6f9e06f	Jamilah Grant-Guimaraes	jamilah_grant-guimaraes_10453@gmail.com	gynecologist	Flushing	225 east 149th street	10453
1c8ca7bfc220d2cfed3412f79cbbcd9d	Kimberly Green-Mayer	kimberly_green-mayer_11373@gmail.com	gynecologist	Cedarhurst	410 Lakeville Road	11373
b01d7cae171cbeed0903470fe742177b	Giancarlo Guido	giancarlo_guido_10453@gmail.com	infectiologist	Staten Island	3071 Perry Avenue	10453
46b626729e0b6187ef959186153cab17	Indranil Gupta	indranil_gupta_10451@gmail.com	psychologist	Cedarhurst	3853 WHITE PLAINS RD	10451
7efbec248f6c59ce99a8ef19b7d88dbe	Sameera Haroon	sameera_haroon_10457@gmail.com	dermatologist	Manhattan	1250 Shakespeare Avenue	10457
09e5a3b53c123ccd40997df106394953	Lynn A. Hawkins	lynn_a._hawkins_11374@gmail.com	dermatologist	Staten Island	"136-17 39th Avenue, Flushing NY, 11354, Suite CFC, 4th Floor"	11374
dd88e64078562e212d960bdc435b4206	Patricia Herko	patricia_herko_10032@gmail.com	oncologist	Manhattan	1627 Broadway	10032
9a87347993c602e2b7b8f236a42788c7	Howard Hinestroza	howard_hinestroza_10469@gmail.com	general practitioner	Cedarhurst	1163 Manor Avenue	10469
02fe743c6a80fe05b7f9f17be739221c	Lori R. Hoch	lori_r._hoch_10021@gmail.com	allergologists	Cedarhurst	108 E 96th St	10021
774df49ce000e01cf936be8d64f9e9f6	Hector Holson	hector_holson_11219@gmail.com	rheumatologist	Queens	231 South 3rd Street	11219
3ec9465dd30a285608f06acd6aaccad8	Hector Holson	hector_holson_10016@gmail.com	infectiologist	Queens	140 Wadsworth Avenue	10016
f22d030e688e18187a8c80dfb14bb401	Hector Holson	hector_holson_11211@gmail.com	infectiologist	Jackson Heights	"1 Hanson pl, Ste. 708"	11211
fb6ccf03232e2565e551d6fc36eb3583	David Hurwitz	david_hurwitz_11203@gmail.com	oncologist	Staten Island	739 Knickerbocker Avenue	11203
42e01ed33f6cc190013f7bf892333b8b	Khutoretsky Igor	khutoretsky_igor_10028@gmail.com	dermatologist	New York	"139 centre street, #505"	10028
65ca56d6cd1b734e5b64121846d5e86b	Fawzia Kazmi	fawzia_kazmi_10019@gmail.com	infectiologist	Queens	40 Montgomery Street	10019
e73212e7d6c4eb5e7d99130ae2607cb1	Rafik Khaimov	rafik_khaimov_11204@gmail.com	rheumatologist	New York	"34 PLAZA STREET, SUITE104"	11204
0db9026087a50c1f631bbd4199142127	Wilfredo Lao	wilfredo_lao_11213@gmail.com	pediatrician	Cedarhurst	1407 46th Street	11213
6c35341b898caabd2090775dfea28329	Alice Lau	alice_lau_10013@gmail.com	pulmonologist	Bronx	212 E 70th st	10013
197fc5b31e601ec59340775b65fa85ec	Tatyana Ledovsky	tatyana_ledovsky_11432@gmail.com	hematologist	Flushing	-3728 77th St	11432
b48714164f7a38a3258734ad9dc60ee2	Jack Levine	jack_levine_10107@gmail.com	surgeon	Bronx	581 W 161 STREET	10107
d83f2d381d9a9ff1f3e4e3d68689826d	CARLA LUCACEL	carla_lucacel_11354@gmail.com	pediatrician	Cedarhurst	"133-47 Sanford Avenue, Suite 1H"	11354
ae60dce739f409e04e642f5e2a2e6bc0	Salamat Majeed	salamat_majeed_10453@gmail.com	dermatologist	New York	3071 Perry Avenue	10453
7021bd3e9429f21677afdaae3fee5622	Fabio Mehrgut	fabio_mehrgut_10458@gmail.com	dermatologist	Queens	"1650 Selwyn Ave, 6th Floor"	10458
57a93e31dd54a5e6d75684c7aeac3ab1	Jose Mendez	jose_mendez_11435@gmail.com	oncologist	Jackson Heights	234-32 Merrick Blvd.	11435
a9d4294fe09f4db6352f09b5405a9d0e	Iwona Mienko	iwona_mienko_11204@gmail.com	gastroenterologist	Staten Island	796 Drew Street	11204
202ae7a385cc2ee57a6ca9bfd0fb1636	Magdy Mohammed	magdy_mohammed_11238@gmail.com	toxicologists	Cedarhurst	1446 Broadway Avenue	11238
59957d3890f3941af55dae46e5231c25	Nahar Most	nahar_most_11372@gmail.com	dermatologist	Jackson Heights	629 West 185th Street	11372
1801d0899e7d98574199dcab79d1d861	Howard Naas	howard_naas_10033@gmail.com	general practitioner	Jackson Heights	185 Canal Street	10033
da6dda8a05030b04ae44f160a33a0871	Sudhanshu Narendra	sudhanshu_narendra_11230@gmail.com	pediatrician	New York	1324 BERGEN STREET	11230
8813f87c11c88b16f3ec059d3c7987ba	Habib Nazarian	habib_nazarian_10312@gmail.com	pediatrician	Staten Island	4335 Hylan Blvd	10312
06eeaf41021694bee1a52e077c60d50b	Lyudmila Oslon	lyudmila_oslon_10451@gmail.com	gastroenterologist	Cedarhurst	860 GRAND CONCOURSE	10451
e32a8b4bca338f0f2768f548c5193026	Jose Ovalle	jose_ovalle_10013@gmail.com	general practitioner	New York	1641 3rd Ave suite 27H	10013
0ded6d50313125dd43ae68df7ad08af3	Shivani Paliwal	shivani_paliwal_10455@gmail.com	general practitioner	Jackson Heights	1610 WILLIAMSBRIDGE RD	10455
8789f7eb9561bcd28cc998bc0d17aaf9	O'Neall E. Parris	o'neall_e._parris_10021@gmail.com	allergologists	Queens	121A West 20th Street	10021
8d3105e03fb0a140435620c70bdd38eb	Mario Peichev	mario_peichev_11419@gmail.com	oncologist	Queens	1236 FULTON STREET	11419
311d24b9801e990fb19920733b2c0b56	Victor Peralta	victor_peralta_11373@gmail.com	toxicologists	Manhattan	131-24 Rockaway Blvd	11373
f76ffcb3a7dcb08f27873a5c05545e3f	Victor Peralta	victor_peralta_11233@gmail.com	diabetologists	Flushing	1125 Fulton Street	11233
4941a868c46f05fcc51fbc38eef304cf	Annette Perea	annette_perea_10463@gmail.com	surgeon	Queens	2202 Grand Concourse	10463
d58f0be22f49bd12a95ce87ba1d6ded6	Caesar Preposi	caesar_preposi_11205@gmail.com	dermatologist	Bronx	-	11205
ef1898b655d0ba5724f67bd7726236f0	Aisha Prim	aisha_prim_10034@gmail.com	infectiologist	New York	501 Main Street	10034
6262fd2cdd4f556a1144517591b31a2c	Sergey Prokhorov	sergey_prokhorov_11420@gmail.com	infectiologist	Jackson Heights	89-18 134 street	11420
3445e1163e9c3f0ba3972a07590faa25	Svetlana Prokhorova	svetlana_prokhorova_10030@gmail.com	general practitioner	Brooklyn	600 West 150th Street	10030
